,nip_szukany,regon14,nip,nazwa,nazwaskrocona,numerwrejestrzeewidencji,datapowstania,datarozpoczeciadzialalnosci,datawpisudoregon,datazawieszeniadzialalnosci,datawznowieniadzialalnosci,datazaistnieniazmiany,datazakonczeniadzialalnosci,dataskresleniazregon,adsiedzkraj_symbol,adsiedzwojewodztwo_symbol,adsiedzpowiat_symbol,adsiedzgmina_symbol,adsiedzkodpocztowy,adsiedzmiejscowoscpoczty_symbol,adsiedzmiejscowosc_symbol,adsiedzulica_symbol,adsiedznumernieruchomosci,adsiedznumerlokalu,adsiedznietypowemiejscelokalizacji,numertelefonu,numerwewnetrznytelefonu,numerfaksu,adresemail,adresstronyinternetowej,adresemail2,adkorkraj_symbol,adkorwojewodztwo_symbol,adkorpowiat_symbol,adkorgmina_symbol,adkorkodpocztowy,adkormiejscowoscipoczty_symbol,adkormiejscowosc_symbol,adkorulica_symbol,adkornumernieruchomosci,adkornumerlokalu,adkornietypowemiejscelokalizacji,adkornazwapodmiotudokorespondencji,adsiedzkraj_nazwa,adsiedzwojewodztwo_nazwa,adsiedzpowiat_nazwa,adsiedzgmina_nazwa,adsiedzmiejscowosc_nazwa,adsiedzmiejscowoscpoczty_nazwa,adsiedzulica_nazwa,adkorkraj_nazwa,adkorwojewodztwo_nazwa,adkorpowiat_nazwa,adkorgmina_nazwa,adkormiejscowosc_nazwa,adkormiejscowoscpoczty_nazwa,adkorulica_nazwa,podstawowaformaprawna_symbol,szczegolnaformaprawna_symbol,formafinansowania_symbol,formawlasnosci_symbol,organzalozycielski_symbol,organrejestrowy_symbol,rodzajrejestruewidencji_symbol,podstawowaformaprawna_nazwa,szczegolnaformaprawna_nazwa,formafinansowania_nazwa,formawlasnosci_nazwa,organzalozycielski_nazwa,organrejestrowy_nazwa,rodzajrejestruewidencji_nazwa,jednosteklokalnych,datawpisudorejestruewidencji,adkormiejscowoscipoczty_nazwa
218,5832672043,19203519100000,5832672043,WOJEWÓDZKI URZĄD PRACY W GDAŃSKU,,,2000-06-12,2000-07-01,,,,2020-05-21,,,PL,22,61,011,80824,0933016,0933016,16878,30,,,583261801,,583264894,wup@wup.gdansk.pl,www.wup.gdansk.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,Gdańsk,Gdańsk,Gdańsk,Gdańsk,ul. Podwale Przedmiejskie,,,,,,,,2,431,2,113,250220000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,WOJEWÓDZKIE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,MARSZAŁEK WOJEWÓDZTWA POMORSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
219,8421022256,77128741500000,8421022256,POWIATOWY URZĄD PRACY W BYTOWIE,,,2000-01-01,2000-01-01,,,,2023-11-15,,,PL,22,01,024,77100,0977290,0977290,24628,6,,,598222227,,598234102,gdby@praca.gov.pl,,,,,,,,,,,,,,,POLSKA,POMORSKIE,bytowski,Bytów,Bytów,Bytów,ul. Wojska Polskiego,,,,,,,,2,430,2,113,260220100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU BYTOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
220,5551822806,77128616600000,5551822806,POWIATOWY URZĄD PRACY,PUP,,2000-01-01,2000-01-01,,,,2013-08-08,,,PL,22,02,011,89600,0928854,0928854,11035,5,,,523950700,,523950734,gdch@praca.gov.pl,www.pupchojnice.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,chojnicki,Chojnice,Chojnice,Chojnice,ul. Lichnowska,,,,,,,,2,430,2,113,260220200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CHOJNICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
221,8431071368,77128805300000,8431071368,POWIATOWY URZĄD PRACY CZŁUCHÓW,,,2000-01-01,2000-01-01,,,,2008-12-08,,,PL,22,03,011,77300,0977321,0977321,07494,1A,,,059-8343442,250,059-8343441,gdcz@praca.gov.pl,www.pupczluchow.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,człuchowski,Człuchów,Człuchów,Człuchów,ul. Jerzego z Dąbrowy,,,,,,,,2,430,2,113,260220300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CZŁUCHOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
222,5791957032,19263115400000,5791957032,POWIATOWY URZĄD PRACY W SZTUMIE Z SIEDZIBĄ W DZIERZGONIU,,,2001-05-31,2002-01-02,,,,2017-06-20,,,PL,22,16,014,82440,0932726,0932726,25829,11,,,552762250,,552763374,gdsz@praca.gov.pl,www.pupsztum.mojbip.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,sztumski,Dzierzgoń,Dzierzgoń,Dzierzgoń,"ul. Tadeusza Zawadzkiego ""Zośki""",,,,,,,,2,430,2,113,260220900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MALBORSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
223,5832087155,19192774000000,5832087155,GDAŃSKI URZĄD PRACY,,,2000-01-01,2000-01-01,,,,2020-06-22,,,PL,22,61,011,80880,0933016,0933016,10693,41,,,587431300,,587431301,kancelaria@gup.gdansk.pl,www.gup.gdansk.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,Gdańsk,Gdańsk,Gdańsk,Gdańsk,ul. Lastadia,,,,,,,,2,430,2,113,260220400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GDAŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
224,5861213088,19192773400000,5861213088,POWIATOWY URZĄD PRACY W GDYNI,,,2000-01-01,2000-01-01,,,,2022-07-07,,,PL,22,62,011,81332,0934100,0934100,28081,8,,,587761228,,586210695,pup@pupgdynia.pl,https://gdynia.praca.gov.pl/,,,,,,,,,,,,,,POLSKA,POMORSKIE,Gdynia,Gdynia,Gdynia,Gdynia,ul. Hugo Kołłątaja,,,,,,,,2,430,2,113,270226201,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA GDYNIA,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
225,5891436918,19193037000000,5891436918,POWIATOWY URZĄD PRACY W KARTUZACH,,,2000-01-01,2000-01-01,,,,2008-11-21,,,PL,22,05,024,83300,0934547,0934547,13462,4,,,0586811452,,,,,,,,,,,,,,,,,,POLSKA,POMORSKIE,kartuski,Kartuzy,Kartuzy,Kartuzy,ul. Mściwoja II,,,,,,,,2,430,2,113,260220500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KARTUSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
226,5911024309,19192765100000,5911024309,POWIATOWY URZĄD PRACY W KOŚCIERZYNIE,,,2000-01-01,2000-01-01,,,,2008-12-08,,,PL,22,06,011,83400,0934553,0934553,22800,1,,,0586865888,,,gdko@praca.gov.pl,www.pvp.koscierzyna.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,kościerski,Kościerzyna,Kościerzyna,Kościerzyna,ul. Józefa Tkaczyka,,,,,,,,2,430,2,113,260220600,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KOŚCIERSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
227,5811485726,19193256300000,5811485726,POWIATOWY URZĄD PRACY W KWIDZYNIE,,,2000-01-01,2000-01-01,,,,2008-12-01,,,PL,22,07,011,82500,0932790,0932790,06236,30,,,0552672700,,0552672701,sekretariat@pupkwidzyn.pl,www.bip.pupkwidzyn.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,kwidzyński,Kwidzyn,Kwidzyn,Kwidzyn,ul. Grudziądzka,,,,,,,,2,430,2,113,260220700,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KWIDZYŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
228,8411357021,77128947200000,8411357021,POWIATOWY URZĄD PRACY,,,2000-01-01,2000-01-01,,,,2023-06-01,,,PL,22,08,011,84300,0977373,0977373,05431,35,,,598623744,,,gdle@praca.gov.pl,lebork.praca.gov.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,lęborski,Lębork,Lębork,Lębork,ul. Gdańska,,,,,,,,2,430,2,113,260220800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU LĘBORSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
229,5791513795,19193448000000,5791513795,POWIATOWY URZĄD PRACY W MALBORKU,,,2000-01-01,2000-01-01,,,,2017-11-09,,,PL,22,09,011,82200,0932815,0932815,35012,70,,,0580552723351,,0552723351,sekretariat@pup.malbork.pl,www.pup.malbork.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,malborski,Malbork,Malbork,Malbork,Aleja Armii Krajowej,,,,,,,,2,430,2,113,260220900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MALBORSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
230,5782211273,19197874300000,5782211273,POWIATOWY URZĄD PRACY W NOWYM DWORZE GDAŃSKIM,,,2000-01-01,2000-01-01,,,,2023-06-09,,,PL,22,10,024,82100,0932880,0932880,13296,1,,,0552469500,,0552469501,GDNO@PRACA.GOV.PL,www.pupndg.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,nowodworski,Nowy Dwór Gdański,Nowy Dwór Gdański,Nowy Dwór Gdański,ul. Morska,,,,,,,,2,430,2,113,260221000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU NOWODWORSKIEGO (WOJ. POMORSKIE),,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
231,5871023018,19192760000000,5871023018,POWIATOWY URZĄD PRACY W PUCKU,,,2000-01-01,2000-01-01,,,,2012-12-20,,,PL,22,11,031,84100,0934636,0934636,15211,7,,,0586732473,,0580586732473,gdpu@praca.gov.pl,www.pup.puck.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,pucki,Puck,Puck,Puck,ul. Elizy Orzeszkowej,,,,,,,,2,430,2,113,260221100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU PUCKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
232,8392036303,77128612000000,8392036303,POWIATOWY URZĄD PRACY,,,2000-01-01,2000-01-01,,,,2008-12-12,,,PL,22,63,011,76200,0977278,0977278,10878,8,,,0598457501,,05984575000,poczta@pup.slupsk.pl,www.pup.slupsk.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,Słupsk,Słupsk,Słupsk,Słupsk,ul. Stanisława Leszczyńskiego,,,,,,,,2,430,2,113,260221200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU SŁUPSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,1,2000-01-01,
233,5921612120,19195048900000,5921612120,POWIATOWY URZĄD PRACY W STAROGARDZIE GDAŃSKIM,,,2000-01-01,2000-01-01,,,,2008-12-01,,,PL,22,13,031,83200,0934837,0934837,07928,3,,,0585623539,,0585625870,GDST@PRACA.GOV.PL,WWW.PUP.STAROGARD.PL,,,,,,,,,,,,,,POLSKA,POMORSKIE,starogardzki,Starogard Gdański,Starogard Gdański,Starogard Gdański,ul. Kanałowa,,,,,,,,2,430,2,113,260221300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU STAROGARDZKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
234,5931026501,19193375200000,5931026501,POWIATOWY URZĄD PRACY W TCZEWIE,,,2000-01-01,2000-01-01,,,,2018-01-30,,,PL,22,14,011,83110,0934903,0934903,34760,14 A,,,0585313415,,0585317997,gdtc@praca.gov.pl,pup.tczew.ibip.pl,,,,,,,,,,,,,,POLSKA,POMORSKIE,tczewski,Tczew,Tczew,Tczew,Aleja Solidarności,,,,,,,,2,430,2,113,260221400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU TCZEWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
235,5881141038,19192772800000,5881141038,POWIATOWY URZĄD PRACY W WEJHEROWIE,,,2000-01-01,2000-01-01,,,,2022-05-18,,,PL,22,15,031,84200,0934984,0934984,23426,11,,,586776300,,586776333,sekretariat@pupwejherowo.pl,,,,,,,,,,,,,,,POLSKA,POMORSKIE,wejherowski,Wejherowo,Wejherowo,Wejherowo,ul. Usługowa,,,,,,,,2,430,2,113,260221500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU WEJHEROWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
236,9542353828,27685569600000,9542353828,WOJEWÓDZKI URZĄD PRACY,WUP,,2000-05-29,2000-07-01,,,,2008-01-01,,,PL,24,69,011,40048,0937474,0937474,09582,30,,,0327573301,,0327573302,,,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Katowice,Katowice,Katowice,Katowice,ul. Tadeusza Kościuszki,,,,,,,,2,431,2,113,250240000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,WOJEWÓDZKIE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,MARSZAŁEK WOJEWÓDZTWA ŚLĄSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-05-29,
237,6251669287,27671823200000,6251669287,POWIATOWY URZĄD PRACY W BĘDZINIE,PUP,,2000-01-01,2000-01-01,,,,2020-01-09,,,PL,24,01,011,42500,0937899,0937899,09830,17 A,,,322674153,,322674444,pup@pup.bedzin.pl,WWW.PUP.BEDZIN.PL,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,będziński,Będzin,Będzin,Będzin,ul. Ignacego Krasickiego,,,,,,,,2,430,2,113,260240100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU BĘDZIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
238,9371494633,07232097000000,9371494633,POWIATOWY URZĄD PRACY W BIELSKU-BIAŁEJ,,,1998-10-28,2000-01-01,,,,2015-02-20,,,PL,24,61,011,43300,0923584,0923584,15733,55,,,033033496515,,033033496515,SEKRETARIAT@PUP-BIELSKO.PL,WWW.PUP-BIELSKO.PL,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,ul. Partyzantów,,,,,,,,2,430,2,113,260240200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU BIELSKIEGO (WOJ. ŚLĄSKIE),,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
239,6262489169,27672977300000,6262489169,POWIATOWY URZĄD PRACY W BYTOMIU,P.U.P.,,2000-01-01,2000-01-01,,,,2008-11-10,,,PL,24,62,011,41902,0938670,0938670,11497,15,,,0322813307,,0322817019,URZAD@PUPBYTOM.COM.PL,WWW.PUPBYTOM.COM.PL,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Bytom,Bytom,Bytom,Bytom,ul. Łagiewnicka,,,,,,,,2,429,2,113,270246201,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,GMINNE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA BYTOM,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
240,6272273206,27671887000000,6272273206,POWIATOWY URZĄD PRACY W CHORZOWIE,PUP,,2000-01-01,2000-01-01,,,,2019-10-02,,,PL,24,63,011,41500,0938887,0938887,15095,19,,,323497101,,,,,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Chorzów,Chorzów,Chorzów,Chorzów,ul. Opolska,,,,,,,,2,430,2,113,270246301,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA CHORZÓW,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
241,5481041600,07231977700000,5481041600,POWIATOWY URZĄD PRACY,,,1998-11-01,2000-01-01,,,,2010-11-15,,,PL,24,03,011,43400,0924158,0924158,24685,6,,,338514991,170,330338514991,KACI@PRACA.GOV.PL,WWW.PUP.CIESZYN.PL,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,cieszyński,Cieszyn,Cieszyn,Cieszyn,pl. Wolności,,,,,,,,2,430,2,113,260240300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CIESZYŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1998-11-01,
242,5731038209,15152765800000,5731038209,POWIATOWY URZĄD PRACY W CZĘSTOCHOWIE,"PUP,CZĘSTOCHOWA",,1998-10-13,2000-01-01,,,,2022-02-09,,,PL,24,64,011,42217,0930868,0930868,22238,15,,,0343706100,,0343243133,KACZ@PRACA.GOV.PL,HTTPS://CZESTOCHOWA.PRACA.GOV.PL,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Częstochowa,Częstochowa,Częstochowa,Częstochowa,ul. Karola Szymanowskiego,,,,,,,,2,430,2,113,260240400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CZĘSTOCHOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
243,6291522805,27675467600000,6291522805,POWIATOWY URZĄD PRACY W DĄBROWIE GÓRNICZEJ,,,2000-01-01,2000-01-01,,,,2014-06-11,,,PL,24,65,011,41300,0939473,0939473,20431,12,,,0322623739,,032322626951,kada@praca.gov.pl,www.pup-dg.pl,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Dąbrowa Górnicza,Dąbrowa Górnicza,Dąbrowa Górnicza,Dąbrowa Górnicza,ul. Jana III Sobieskiego,,,,,,,,2,429,2,113,270246501,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,GMINNE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA DĄBROWA GÓRNICZA,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
244,6312262256,27675325700000,6312262256,POWIATOWY URZĄD PRACY W GLIWICACH,,,2000-01-01,2000-01-01,,,,2008-11-07,,,PL,24,66,011,44100,0940000,0940000,06920,12,,,0322311841,,0322315966,SEKRETARIAT@PUP.GLIWICE.PL,WWW.PUP.GLIWICE,,,,,,,,,,,,,,POLSKA,ŚLĄSKIE,Gliwice,Gliwice,Gliwice,Gliwice,pl. Inwalidów Wojennych,,,,,,,,2,430,2,113,260240500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GLIWICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
